Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
22354-PUN,Female,62,No,Punjab,14,16,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",79.2,2497.2,0,70,792.67,3359.87,Stayed,Others,Others
22357-AND,Female,49,No,"Andhra Pradesh",9,13,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.25,6812.95,0,0,2678,9490.95,Stayed,Others,Others
22364-UTT,Male,57,Yes,"Uttar Pradesh",14,21,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",-9,4663.4,0,0,2385.6,7049,Stayed,Others,Others
22383-TAM,Male,29,No,"Tamil Nadu",3,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",20.2,1412.65,0,0,2931.81,4344.46,Stayed,Others,Others
22394-UTT,Female,23,No,"Uttar Pradesh",10,11,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,No,"One Year",Yes,"Credit Card",95.2,4563,0,80,983.71,5626.71,Stayed,Others,Others
22439-RAJ,Female,73,Yes,Rajasthan,4,1,"Deal 4",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",95,1120.3,0,120,127.49,1367.79,Churned,Dissatisfaction,"Product dissatisfaction"
22443-UTT,Female,60,Yes,"Uttar Pradesh",14,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",19.55,294.5,0,0,266.42,560.92,Stayed,Others,Others
22456-WES,Female,26,Yes,"West Bengal",15,33,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",100.55,5514.95,0,0,2626.4,8141.35,Stayed,Others,Others
22463-JAM,Female,30,Yes,"Jammu & Kashmir",10,5,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",98.85,4947.55,0,130,2433.72,7511.27,Stayed,Others,Others
22506-KAR,Male,23,No,Karnataka,7,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.95,1399.35,0,0,495.42,1894.77,Stayed,Others,Others
22520-AND,Female,47,Yes,"Andhra Pradesh",12,18,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",-4,6230.1,0,0,865.44,7095.54,Stayed,Others,Others
22520-TAM,Female,32,No,"Tamil Nadu",9,12,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.9,44.9,0,0,41.78,86.68,Churned,Dissatisfaction,"Lack of self-service on Website"
22522-MAH,Female,83,No,Maharashtra,7,21,"Deal 2",Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",70.2,4481,0,0,1863.68,6344.68,Churned,Price,"Lack of affordable download/upload speed"
22533-RAJ,Female,63,No,Rajasthan,15,24,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.1,1060.2,49.06,0,367.56,1378.7,Churned,Dissatisfaction,"Service dissatisfaction"
22543-UTT,Female,23,Yes,"Uttar Pradesh",4,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.65,1335.2,0,0,2211.67,3546.87,Stayed,Others,Others
22573-TAM,Male,46,No,"Tamil Nadu",9,35,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.8,1442.2,0,0,779.36,2221.56,Stayed,Others,Others
22633-KER,Female,69,No,Kerala,1,10,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",109.1,5647.95,0,0,213.72,5861.67,Stayed,Others,Others
22635-MAH,Male,43,Yes,Maharashtra,11,19,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",19.45,270.2,0,0,290.03,560.23,Stayed,Others,Others
22646-TEL,Female,46,No,Telangana,8,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.6,299.4,0,0,598.05,897.45,Stayed,Others,Others
22656-ODI,Female,34,Yes,Odisha,4,34,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",99.5,5961.1,0,0,634.84,6595.94,Churned,Competitor,"Competitor offered more data"
22660-TEL,Female,45,Yes,Telangana,0,14,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",81.9,1028.9,0,0,444.34,1473.24,Stayed,Others,Others
22665-UTT,Female,25,Yes,"Uttar Pradesh",2,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.4,1083,0,0,1526.25,2609.25,Stayed,Others,Others
22700-UTT,Female,43,Yes,"Uttar Pradesh",15,1,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",29.5,1423.05,0,0,0,1423.05,Stayed,Others,Others
22701-RAJ,Female,64,Yes,Rajasthan,4,3,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",101.3,1794.65,0,0,136.08,1930.73,Stayed,Others,Others
22705-MAH,Female,36,No,Maharashtra,4,22,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",90.35,6563.4,0,0,691.2,7254.6,Stayed,Others,Others
22748-HAR,Male,29,No,Haryana,6,12,None,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",55.25,1620.2,0,0,1141.15,2761.35,Stayed,Others,Others
22752-MAH,Male,39,Yes,Maharashtra,0,6,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",73.9,3958.25,0,0,346.62,4304.87,Stayed,Others,Others
22753-KAR,Female,77,No,Karnataka,6,9,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.7,3181.8,0,0,1004.4,4186.2,Stayed,Others,Others
22755-MAH,Female,46,Yes,Maharashtra,5,33,"Deal 1",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",90.3,6287.3,0,100,1115.41,7502.71,Stayed,Others,Others
22781-KAR,Male,56,No,Karnataka,13,6,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",25.4,313,0,0,529.44,842.44,Stayed,Others,Others
22792-AND,Female,53,No,"Andhra Pradesh",8,34,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.1,701.3,0,0,51.59,752.89,Stayed,Others,Others
22803-GUJ,Male,22,Yes,Gujarat,7,7,"Deal 2",Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",93.5,4619.55,0,0,1074.57,5694.12,Stayed,Others,Others
22828-HAR,Female,48,Yes,Haryana,10,36,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",114.45,8375.05,0,0,452.88,8827.93,Stayed,Others,Others
22829-TAM,Female,73,No,"Tamil Nadu",14,29,None,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",64.05,3886.85,0,0,0,3886.85,Stayed,Others,Others
22836-AND,Male,60,Yes,"Andhra Pradesh",9,18,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.95,1269.1,0,0,2504.04,3773.14,Stayed,Others,Others
22841-TAM,Female,44,Yes,"Tamil Nadu",14,9,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",105.25,7609.75,0,0,2595.6,10205.35,Stayed,Others,Others
22846-HAR,Female,68,Yes,Haryana,4,21,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",85.25,6083.1,0,0,1193.76,7276.86,Stayed,Others,Others
22847-GUJ,Female,84,Yes,Gujarat,14,23,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",112.4,8046.85,0,0,1096.56,9143.41,Stayed,Others,Others
22899-KAR,Male,37,No,Karnataka,11,14,"Deal 5",Yes,No,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",64.95,547.8,0,0,247.77,795.57,Stayed,Others,Others
22915-MAH,Female,41,Yes,Maharashtra,10,23,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",56.6,3789.2,0,0,0,3789.2,Stayed,Others,Others
22916-AND,Female,83,Yes,"Andhra Pradesh",12,17,"Deal 2",Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",70.05,3062.45,0,0,830.7,3893.15,Stayed,Others,Others
22929-JAM,Female,23,No,"Jammu & Kashmir",10,10,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,"One Year",No,"Bank Withdrawal",68.75,3815.4,0,110,409.36,4334.76,Stayed,Others,Others
22951-UTT,Female,43,Yes,"Uttar Pradesh",7,12,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",87.45,2874.15,0,0,1386.52,4260.67,Churned,Price,"Extra data charges"
22972-MAD,Female,34,No,"Madhya Pradesh",3,12,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Bank Withdrawal",80.2,5714.2,0,0,3536.64,9250.84,Stayed,Others,Others
22994-TEL,Female,37,No,Telangana,4,20,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.2,6936.85,0,0,2787.18,9724.03,Stayed,Others,Others
22996-RAJ,Male,49,Yes,Rajasthan,11,18,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.7,1253.9,0,0,302.28,1556.18,Churned,Attitude,"Attitude of support person"
23044-AND,Female,42,No,"Andhra Pradesh",4,4,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",-9,809.25,0,0,478.45,1287.7,Stayed,Others,Others
23048-MAH,Female,25,No,Maharashtra,8,11,None,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",87.25,6328.7,0,0,3413.68,9742.38,Stayed,Others,Others
23051-KAR,Male,55,No,Karnataka,12,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.45,1024.65,0,0,1553.3,2577.95,Stayed,Others,Others
23053-PUN,Male,26,Yes,Punjab,2,7,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,"One Year",No,"Credit Card",64.85,950.75,0,0,655.35,1606.1,Stayed,Others,Others
23057-TAM,Male,61,No,"Tamil Nadu",9,11,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",56,764.55,0,0,351.52,1116.07,Stayed,Others,Others
23059-WES,Male,48,Yes,"West Bengal",5,6,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",77.95,3384,0,0,1428.84,4812.84,Churned,Competitor,"Competitor made better offer"
23061-UTT,Male,22,Yes,"Uttar Pradesh",10,7,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.35,929.2,0,0,1756.35,2685.55,Stayed,Others,Others
23067-ASS,Female,75,No,Assam,2,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",74.45,74.45,0,10,31.27,115.72,Churned,Other,"Don't know"
23101-TAM,Female,63,Yes,"Tamil Nadu",11,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.6,967.9,0,0,2420.46,3388.36,Stayed,Others,Others
23113-JAM,Female,65,No,"Jammu & Kashmir",11,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",19.5,146.3,0,0,190.2,336.5,Churned,Competitor,"Competitor made better offer"
23132-PUN,Female,36,Yes,Punjab,0,15,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",52.2,52.2,0,0,34.04,86.24,Churned,Competitor,"Competitor made better offer"
23138-ASS,Male,46,Yes,Assam,7,29,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.9,510.8,0,0,179.25,690.05,Stayed,Others,Others
23147-JHA,Male,39,No,Jharkhand,8,28,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",104.9,7559.55,0,0,500.4,8059.95,Stayed,Others,Others
23147-PUN,Male,24,No,Punjab,14,6,None,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",54.45,706.85,0,0,0,706.85,Churned,Dissatisfaction,"Network reliability"
23152-KAR,Female,59,No,Karnataka,6,36,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",94.45,5073.1,0,0,1903.55,6976.65,Stayed,Others,Others
23155-WES,Female,25,No,"West Bengal",10,7,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.85,4092.85,0,0,1993.04,6085.89,Churned,Attitude,"Attitude of support person"
23164-TAM,Male,45,Yes,"Tamil Nadu",2,22,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",24.85,493.4,21.32,0,505.34,977.42,Stayed,Others,Others
23184-GUJ,Male,55,Yes,Gujarat,5,21,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",71,71,0,0,18.84,89.84,Churned,Attitude,"Attitude of support person"
23211-RAJ,Female,39,Yes,Rajasthan,4,19,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.55,1750.7,0,0,646.56,2397.26,Stayed,Others,Others
23224-MAD,Female,80,No,"Madhya Pradesh",2,21,None,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",43.85,2751,0,30,0,2781,Stayed,Others,Others
23230-MAH,Male,21,Yes,Maharashtra,12,4,None,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",55,55,0,0,47.22,102.22,Churned,Competitor,"Competitor had better devices"
23237-DEL,Female,35,No,Delhi,14,22,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",-8,5956.85,0,0,1073.52,7030.37,Stayed,Others,Others
23237-UTT,Female,24,No,Uttarakhand,15,8,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.5,398.55,24.07,0,673.55,1048.03,Stayed,Others,Others
23240-HAR,Male,52,Yes,Haryana,6,26,None,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",53.45,1461.45,0,0,407.43,1868.88,Stayed,Others,Others
23249-PUN,Male,59,No,Punjab,13,12,None,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",33.15,444.75,0,0,0,444.75,Stayed,Others,Others
23255-KAR,Female,25,No,Karnataka,15,23,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,No,"Two Year",No,"Credit Card",71.05,1524.85,16.91,140,364.35,2012.29,Stayed,Others,Others
23279-TAM,Female,39,Yes,"Tamil Nadu",2,34,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",80.75,3208.65,0,0,1353.2,4561.85,Stayed,Others,Others
23283-TAM,Male,60,No,"Tamil Nadu",9,27,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",54.6,1125.2,0,0,360.99,1486.19,Stayed,Others,Others
23293-GUJ,Female,37,Yes,Gujarat,8,3,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.2,532.1,0,0,150,682.1,Stayed,Others,Others
23294-TAM,Female,68,Yes,"Tamil Nadu",8,28,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",114.65,6049.5,0,0,615.6,6665.1,Stayed,Others,Others
23313-TEL,Male,51,Yes,Telangana,3,9,"Deal 5",No,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",30.45,226.45,0,0,0,226.45,Churned,Competitor,"Competitor had better devices"
23324-KER,Male,34,Yes,Kerala,10,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.4,1110.35,0,0,1341.96,2452.31,Stayed,Others,Others
23332-ODI,Female,36,No,Odisha,1,17,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.45,1059.55,0,0,148.32,1207.87,Churned,Dissatisfaction,"Limited range of services"
23332-RAJ,Female,41,Yes,Rajasthan,6,26,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Mailed Check",19.75,284.35,0,0,642.72,927.07,Stayed,Others,Others
23352-CHH,Female,21,No,Chhattisgarh,7,10,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,No,"Two Year",Yes,"Credit Card",104.3,6725.3,0,70,856.05,7651.35,Stayed,Others,Others
23361-UTT,Female,35,Yes,"Uttar Pradesh",13,28,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",80.55,653.9,2.28,0,293.13,944.75,Stayed,Others,Others
23376-TAM,Female,68,No,"Tamil Nadu",3,16,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",104.8,7308.95,6.11,0,2764.3,10067.14,Stayed,Others,Others
23378-GUJ,Female,73,Yes,Gujarat,1,15,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.9,321.75,0,0,104.92,426.67,Churned,Price,"Lack of affordable download/upload speed"
23381-RAJ,Female,61,No,Rajasthan,12,36,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",79.55,79.55,0,0,5.1,84.65,Churned,Price,"Price too high"
23402-KAR,Female,49,Yes,Karnataka,12,27,None,No,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",30.5,118.4,0,0,0,118.4,Stayed,Others,Others
23403-WES,Female,26,No,"West Bengal",9,6,None,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",55.25,3119.9,0,0,2563.55,5683.45,Stayed,Others,Others
23436-TEL,Male,69,Yes,Telangana,9,11,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",35.45,35.45,0,0,0,35.45,Churned,Dissatisfaction,"Network reliability"
23445-MAH,Female,46,Yes,Maharashtra,0,31,None,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",25.05,189.95,0,0,0,189.95,Stayed,Others,Others
23464-UTT,Female,56,No,"Uttar Pradesh",15,24,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.05,830.7,0,0,497,1327.7,Churned,Competitor,"Competitor offered higher download speeds"
23476-DEL,Male,28,Yes,Delhi,9,30,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.9,1292.6,0,0,1174.55,2467.15,Stayed,Others,Others
23533-GUJ,Female,43,Yes,Gujarat,7,7,"Deal 3",No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",49.2,1701.65,0,0,0,1701.65,Stayed,Others,Others
23579-DEL,Male,47,No,Delhi,15,7,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",100.75,4669.2,0,0,2243.31,6912.51,Stayed,Others,Others
23587-JHA,Female,67,Yes,Jharkhand,1,6,"Deal 4",Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",106.9,1364.3,0,10,424.84,1799.14,Churned,Competitor,"Competitor had better devices"
23597-UTT,Male,25,Yes,Uttarakhand,11,28,"Deal 2",No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",49.65,2553.35,0,0,0,2553.35,Stayed,Others,Others
23608-GUJ,Female,65,Yes,Gujarat,14,32,"Deal 2",No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,"Credit Card",55.55,2342.2,0,0,0,2342.2,Churned,Competitor,"Competitor had better devices"
23612-UTT,Female,41,No,"Uttar Pradesh",3,1,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",90.45,5957.9,0,0,1849.9,7807.8,Stayed,Others,Others
23615-UTT,Male,31,Yes,"Uttar Pradesh",14,3,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,No,No,Yes,"One Year",No,"Credit Card",94.9,4615.25,0,0,1891.75,6507,Stayed,Others,Others
23671-TAM,Male,26,Yes,"Tamil Nadu",7,35,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.15,117.95,0,0,16.85,134.8,Stayed,Others,Others
23679-TEL,Male,23,Yes,Telangana,4,11,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",89.6,2901.8,0,0,1551.68,4453.48,Stayed,Others,Others
23691-WES,Male,59,Yes,"West Bengal",11,24,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.9,2448.75,0,0,131.75,2580.5,Churned,Competitor,"Competitor offered more data"
23743-AND,Female,36,Yes,"Andhra Pradesh",13,17,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",50.05,1523.4,0,0,0,1523.4,Stayed,Others,Others
23745-DEL,Female,72,Yes,Delhi,8,22,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",105.6,7112.15,0,0,797.97,7910.12,Stayed,Others,Others
23746-AND,Female,49,Yes,"Andhra Pradesh",9,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",90.4,4063,0,0,1976.48,6039.48,Stayed,Others,Others
23751-BIH,Male,66,No,Bihar,4,27,None,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,"One Year",No,"Credit Card",53.65,1355.45,0,0,904.25,2259.7,Stayed,Others,Others
23761-HAR,Female,43,Yes,Haryana,8,16,"Deal 4",No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",29.75,301.9,0,0,0,301.9,Stayed,Others,Others
23769-KAR,Male,37,No,Karnataka,5,31,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.4,184.1,0,0,412.47,596.57,Stayed,Others,Others
23770-TAM,Female,76,No,"Tamil Nadu",8,15,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.55,1131.2,0,0,14.08,1145.28,Churned,Competitor,"Competitor made better offer"
23786-AND,Female,34,Yes,"Andhra Pradesh",14,11,"Deal 5",Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",51.35,262.3,0,0,85.8,348.1,Stayed,Others,Others
23791-RAJ,Female,24,Yes,Rajasthan,6,8,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",89.15,4245.55,0,0,1736.5,5982.05,Stayed,Others,Others
23806-JAM,Female,67,No,"Jammu & Kashmir",2,34,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",92.5,934.1,0,100,111.2,1145.3,Churned,Competitor,"Competitor made better offer"
23807-JAM,Male,51,Yes,"Jammu & Kashmir",5,20,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",101.1,6994.8,0,0,3476.9,10471.7,Stayed,Others,Others
